ENSMUST00000000001	181.189
ENSMUST00000000028	11.8593
ENSMUST00000096990	26.1041
ENSMUST00000231819	0.110439
ENSMUST00000101113	0.0134609
ENSMUST00000000049	7.56297
ENSMUST00000103015	36.7891
ENSMUST00000151088	0.202737
ENSMUST00000115462	0.103168
ENSMUST00000000080	41.9764
ENSMUST00000222857	0.64617
ENSMUST00000106298	0.0200175
ENSMUST00000144555	0.0184487
ENSMUST00000000090	377.615
ENSMUST00000213678	1.48941
ENSMUST00000000095	0.0685282
ENSMUST00000000127	0.0384326
ENSMUST00000233190	0.0406386
ENSMUST00000009344	11.8151
ENSMUST00000164741	0.410117
ENSMUST00000165608	8.60753
ENSMUST00000166538	6.65511
ENSMUST00000166719	3.00807
ENSMUST00000167147	1.68735
ENSMUST00000167268	0.218529
ENSMUST00000167315	0.0791876
ENSMUST00000168189	19.9048
ENSMUST00000168564	2.25437
ENSMUST00000168649	0.331263
ENSMUST00000168933	0.356407
ENSMUST00000170675	1.41805
ENSMUST00000171861	29.3102
ENSMUST00000206784	0.0635323
ENSMUST00000077680	4.49663
ENSMUST00000115677	7.24803
ENSMUST00000115678	6.73215
ENSMUST00000126694	0.126664
ENSMUST00000132209	0.62474
ENSMUST00000133456	0.083616
ENSMUST00000143680	0.202876
ENSMUST00000052915	5.79834
ENSMUST00000106711	1.95595
ENSMUST00000139682	6.92827
ENSMUST00000140821	3.03989
ENSMUST00000144130	0.181782
ENSMUST00000041588	7.33263
ENSMUST00000100505	0.652543
ENSMUST00000110806	0.653612
ENSMUST00000124892	0.168241
ENSMUST00000131905	0.673609
ENSMUST00000000153	23.7296
ENSMUST00000052348	0.105995
ENSMUST00000113773	0.0140766
ENSMUST00000081093	0.0952037
ENSMUST00000000171	0.240694
ENSMUST00000124029	0.113255
ENSMUST00000132187	0.51938
ENSMUST00000141366	0.227821
ENSMUST00000155773	0.126647
ENSMUST00000034567	39.755
ENSMUST00000125919	9.59936
ENSMUST00000126933	1.65546
ENSMUST00000132455	0.642105
ENSMUST00000142275	0.590975
ENSMUST00000000175	218.992
ENSMUST00000000188	104.291
ENSMUST00000201066	2.88737
ENSMUST00000202363	0.484042
ENSMUST00000056433	20.0564
ENSMUST00000127872	1.08367
ENSMUST00000133207	0.245602
ENSMUST00000146747	5.00574
ENSMUST00000147099	0.357963
ENSMUST00000153032	0.535799
ENSMUST00000169333	1.00066
ENSMUST00000172422	11.6269
ENSMUST00000194084	0.040904
ENSMUST00000226617	0.0170686
ENSMUST00000141386	0.153981
ENSMUST00000141481	0.216619
ENSMUST00000156192	0.866258
