ENSG00000000003	0.108307
ENSG00000000005	0.00269295
ENSG00000000419	66.6997
ENSG00000000457	9.96326
ENSG00000000460	18.2172
ENSG00000000938	54.5271
ENSG00000000971	0.108308
ENSG00000001036	20.5256
ENSG00000001084	12.919
ENSG00000001167	22.6414
ENSG00000001460	1.28048
ENSG00000001461	6.36442
ENSG00000001497	51.731
ENSG00000001561	8.98149
ENSG00000001617	0.0966499
ENSG00000001626	0.491498
ENSG00000001629	25.7239
ENSG00000001630	52.6467
ENSG00000001631	22.8245
ENSG00000002016	8.11683
ENSG00000002079	0.0269266
ENSG00000002330	35.2142
ENSG00000002549	243.617
ENSG00000002586	114.454
ENSG00000002587	0.764177
ENSG00000002726	1.32903
ENSG00000002745	0.080165
ENSG00000002746	0.00632761
ENSG00000002822	43.8184
ENSG00000002834	108.402
ENSG00000002919	38.9707
ENSG00000002933	2.34906
ENSG00000003056	159.165
ENSG00000003096	2.08124
ENSG00000003147	4.5201
ENSG00000003249	3.23473
ENSG00000003393	5.99113
ENSG00000003400	12.1818
ENSG00000003402	98.1867
ENSG00000003436	0.130766
ENSG00000003509	16.2334
ENSG00000003756	93.1435
ENSG00000003987	0.402008
ENSG00000003989	0.166414
ENSG00000004059	132.404
ENSG00000004139	11.5532
ENSG00000004142	86.9238
ENSG00000004399	0.442706
ENSG00000004455	207.375
ENSG00000004468	29.3137
ENSG00000004478	58.3034
ENSG00000004487	73.1805
ENSG00000004534	67.7679
ENSG00000004660	0.743051
ENSG00000004700	53.6043
ENSG00000004766	11.0017
ENSG00000004776	0.370408
ENSG00000004777	8.55642
ENSG00000004779	188.663
ENSG00000004799	0.00143081
ENSG00000004809	0.0202603
ENSG00000004838	0.430024
ENSG00000004846	0.00648482
ENSG00000004848	0.0247587
ENSG00000004864	20.47
ENSG00000004866	34.3397
ENSG00000004897	57.8742
ENSG00000004939	0.0203842
ENSG00000004948	0.0089191
ENSG00000004961	27.6542
ENSG00000004975	26.3531
ENSG00000005007	37.3238
ENSG00000005020	24.9701
ENSG00000005022	539.704
ENSG00000005059	43.5285
ENSG00000005073	0.00583108
ENSG00000005075	68.1627
ENSG00000005100	20.1793
ENSG00000005102	0.0762366
ENSG00000005108	0.0036251
ENSG00000005156	19.7806
ENSG00000005175	29.0415
ENSG00000005187	15.3639
ENSG00000005189	11.2512
ENSG00000005194	37.1607
ENSG00000005206	29.4278
ENSG00000005238	7.08917
ENSG00000005243	2.84075
ENSG00000005249	0.0677313
ENSG00000005302	84.0271
ENSG00000005339	18.6094
ENSG00000005379	3.85828
ENSG00000005381	0.165951
ENSG00000005421	0.0422494
ENSG00000005436	19.4156
ENSG00000005448	41.6967
ENSG00000005469	8.96917
ENSG00000005471	7.43756
ENSG00000005483	24.0185
ENSG00000005486	16.9518
ENSG00000005513	0.0173669
ENSG00000005700	25.3293
ENSG00000005801	22.4683
ENSG00000005810	92.584
ENSG00000005812	15.0375
ENSG00000005844	39.845
ENSG00000005882	5.84172
ENSG00000005884	2.27303
ENSG00000005889	12.1677
ENSG00000005893	39.1343
ENSG00000005961	0.113252
ENSG00000005981	0.00524066
ENSG00000006007	24.3753
ENSG00000006015	46.965
ENSG00000006016	2.42982
ENSG00000006025	9.24113
ENSG00000006042	0.291667
ENSG00000006047	0.0379737
ENSG00000006059	0.00246414
ENSG00000006062	15.8482
ENSG00000006071	0.00166948
ENSG00000006116	0.0441206
ENSG00000006118	13.1071
ENSG00000006125	62.1697
ENSG00000006128	0.0405623
ENSG00000006194	21.9411
ENSG00000006210	0.118972
ENSG00000006282	22.5999
ENSG00000006283	0.0252243
ENSG00000006327	0.864005
ENSG00000006432	4.38119
ENSG00000006451	23.8247
ENSG00000006453	5.8303
ENSG00000006459	0.240771
ENSG00000006468	0.399727
ENSG00000006530	36.923
ENSG00000006534	0.421061
ENSG00000006555	1.2876
ENSG00000006576	23.6034
ENSG00000006607	25.5562
ENSG00000006611	0.0138882
ENSG00000006625	59.2839
ENSG00000006634	52.0332
ENSG00000006638	0.101186
ENSG00000006652	21.9569
ENSG00000006659	3.95618
ENSG00000006695	14.4288
ENSG00000006704	6.34719
ENSG00000006712	39.5767
ENSG00000006715	34.0518
ENSG00000006740	2.47625
ENSG00000006744	59.5574
ENSG00000006747	9.95393
ENSG00000006756	2.36571
ENSG00000006757	13.4087
ENSG00000006831	39.8137
ENSG00000006837	0.838926
ENSG00000007038	1.64326
ENSG00000007047	12.9992
ENSG00000007062	0.0776632
ENSG00000007080	93.1233
ENSG00000007129	22.0712
ENSG00000007168	102.92
ENSG00000007171	0.0185869
ENSG00000007174	0.00563125
ENSG00000007202	63.4223
ENSG00000007216	0.0185152
ENSG00000007237	29.9544
ENSG00000007255	35.1009
ENSG00000007264	0.0582966
ENSG00000007312	131.012
ENSG00000007314	0.152971
ENSG00000007341	7.79318
ENSG00000007350	0.0161331
ENSG00000007372	0.444698
ENSG00000007376	29.7028
ENSG00000007384	0.630221
ENSG00000007392	36.2633
ENSG00000007402	0.0482312
ENSG00000007516	0.245112
ENSG00000007520	58.8765
ENSG00000007541	16.0925
ENSG00000007545	4.2495
ENSG00000007866	0.062546
ENSG00000007908	0.0324435
ENSG00000007923	37.2316
ENSG00000007933	0.0176026
ENSG00000007944	11.5094
ENSG00000007952	0.0234722
ENSG00000007968	9.19141
ENSG00000008018	320.939
ENSG00000008056	0.238544
ENSG00000008083	8.36192
ENSG00000008086	0.241365
ENSG00000008118	0.060456
ENSG00000008128	34.5564
ENSG00000008130	54.7841
ENSG00000008196	1.28074
ENSG00000008226	0.0642756
ENSG00000008256	7.4664
ENSG00000008277	5.87868
ENSG00000008282	46.6195
ENSG00000008283	5.05426
ENSG00000008294	21.2289
ENSG00000008300	0.813328
ENSG00000008311	1.64344
ENSG00000008323	1.40783
ENSG00000008324	58.7884
ENSG00000008382	16.7171
ENSG00000008394	119.901
ENSG00000008405	7.18031
ENSG00000008438	0.100817
ENSG00000008441	0.586073
ENSG00000008513	3.12561
ENSG00000008516	0.31503
ENSG00000008517	88.1568
ENSG00000008710	25.1875
ENSG00000008735	0.103208
ENSG00000008838	56.8325
ENSG00000008853	19.2795
ENSG00000008869	12.2791
ENSG00000008952	91.7002
ENSG00000008988	2308.62
ENSG00000009307	227.826
ENSG00000009335	37.3726
ENSG00000009413	16.4063
ENSG00000009694	0.00628927
ENSG00000009724	1.28863
ENSG00000009780	5.13805
ENSG00000009790	79.0195
ENSG00000009830	9.11853
ENSG00000009844	46.3038
ENSG00000009954	50.1448
ENSG00000010017	22.3471
ENSG00000010030	8.57643
ENSG00000010072	6.20968
ENSG00000010165	30.2738
ENSG00000010219	33.1515
ENSG00000010244	161.916
ENSG00000010256	159.946
ENSG00000010270	44.3264
ENSG00000010278	6.87932
ENSG00000010282	0.0320949
ENSG00000010292	122.293
ENSG00000010295	13.6701
ENSG00000010310	11.1548
ENSG00000010318	7.26034
ENSG00000010319	0.0106756
ENSG00000010322	27.7909
ENSG00000010327	0.0329648
ENSG00000010361	8.85367
ENSG00000010379	0.0720144
ENSG00000010404	45.6968
ENSG00000010438	0.0194466
ENSG00000010539	6.50002
ENSG00000010610	2.43484
ENSG00000010626	4.72194
ENSG00000010671	112.365
ENSG00000010704	3.57296
ENSG00000010803	26.0563
ENSG00000010810	33.7906
ENSG00000010818	5.29659
ENSG00000010932	0.0163637
ENSG00000011007	27.8162
ENSG00000011009	69.5469
ENSG00000011021	11.6938
ENSG00000011028	1.21045
ENSG00000011052	31.8559
ENSG00000011083	0.0339857
ENSG00000011105	0.220347
ENSG00000011114	9.22168
ENSG00000011132	18.8653
ENSG00000011143	12.8997
ENSG00000011198	12.013
ENSG00000011201	0.0488851
ENSG00000011243	48.1943
ENSG00000011258	5.99861
ENSG00000011260	50.9946
ENSG00000011275	17.8601
ENSG00000011295	17.6158
ENSG00000011304	213.399
ENSG00000011332	1.11712
ENSG00000011347	0.0430773
ENSG00000011376	20.8408
ENSG00000011405	10.5139
ENSG00000011422	7.28105
ENSG00000011426	15.4375
ENSG00000011451	15.2665
ENSG00000011454	15.0548
ENSG00000011465	0.0345598
ENSG00000011478	17.4704
ENSG00000011485	69.3164
ENSG00000011523	4.07548
ENSG00000011566	3.98802
ENSG00000011590	41.1859
ENSG00000011600	0.632539
ENSG00000011638	14.8629
ENSG00000011677	0.00183672
ENSG00000012048	31.9495
ENSG00000012061	48.3718
ENSG00000012124	161.509
ENSG00000012171	0.139096
ENSG00000012174	7.84616
ENSG00000012211	11.4197
ENSG00000012223	0.0750233
ENSG00000012232	7.25523
ENSG00000012504	0.0185712
ENSG00000012660	86.9351
ENSG00000012779	49.3714
ENSG00000012817	14.1692
ENSG00000012822	15.4812
ENSG00000012963	47.2985
ENSG00000012983	12.4816
ENSG00000013016	0.714578
ENSG00000013275	91.1413
ENSG00000013288	7.96117
ENSG00000013297	0.0375078
ENSG00000013306	144.411
ENSG00000013364	85.5888
ENSG00000013374	40.9819
ENSG00000013375	18.4012
ENSG00000013392	2.78707
ENSG00000013441	48.1749
ENSG00000013503	6.58447
ENSG00000013523	11.0565
ENSG00000013561	26.3509
ENSG00000013563	11.7426
ENSG00000013573	37.7612
ENSG00000013583	2.07627
ENSG00000013588	0.152824
ENSG00000013619	0.0290284
ENSG00000013725	1.14577
ENSG00000013810	100.027
ENSG00000014123	21.1329
ENSG00000014138	47.3325
ENSG00000014164	9.13169
ENSG00000014216	94.0495
ENSG00000014257	5.04905
ENSG00000014641	279.347
ENSG00000014824	40.4077
ENSG00000014914	0.530972
ENSG00000014919	41.8491
ENSG00000015133	41.628
ENSG00000015153	15.2536
ENSG00000015171	13.1911
ENSG00000015285	78.0525
ENSG00000015413	0.00394085
ENSG00000015475	70.5014
ENSG00000015479	248.065
ENSG00000015520	0.220501
ENSG00000015532	8.7294
ENSG00000015568	1.72149
ENSG00000015592	0.125404
ENSG00000015676	56.3603
ENSG00000016082	0.0316139
ENSG00000016391	15.5408
ENSG00000016402	0.00175855
ENSG00000016602	0.00185677
ENSG00000016864	38.4949
ENSG00000017260	79.2319
ENSG00000017427	2.38241
ENSG00000017483	65.4555
ENSG00000017797	34.0174
ENSG00000018189	13.0461
ENSG00000018236	0.010334
ENSG00000018280	0.251657
ENSG00000018408	6.12415
ENSG00000018510	30.1635
ENSG00000018610	18.242
ENSG00000018625	0.00138466
ENSG00000018699	18.8143
ENSG00000018869	0.578536
ENSG00000019102	0.186361
ENSG00000019144	0.0829631
ENSG00000019169	0.113483
ENSG00000019485	1.01222
ENSG00000019549	0.00581598
ENSG00000019582	3832.12
ENSG00000019991	0.475117
ENSG00000019995	6.30083
ENSG00000020129	20.8158
ENSG00000020181	0.0364577
ENSG00000020219	0.0080369
ENSG00000020256	12.1371
ENSG00000020426	33.2559
ENSG00000020577	2.27069
ENSG00000020633	79.7793
ENSG00000020922	24.9113
ENSG00000021300	1.19698
ENSG00000021355	22.3527
ENSG00000021461	0.00885503
ENSG00000021488	0.0451824
ENSG00000021574	8.44495
ENSG00000021645	0.45798
ENSG00000021762	0.0126154
ENSG00000021776	26.0902
ENSG00000021826	0.321612
ENSG00000022267	3.51393
ENSG00000022277	78.6051
ENSG00000022355	0.00765355
ENSG00000022556	13.9899
ENSG00000022567	3.25148
ENSG00000022840	73.5215
ENSG00000022976	10.1116
ENSG00000023041	34.8837
ENSG00000023171	5.70162
ENSG00000023191	85.8907
ENSG00000023228	68.5836
ENSG00000023287	8.07986
ENSG00000023318	31.2721
ENSG00000023330	67.4894
ENSG00000023445	59.6591
ENSG00000023516	18.7381
ENSG00000023572	25.8971
ENSG00000023608	5.20436
ENSG00000023697	32.9419
ENSG00000023734	111.889
ENSG00000023839	0.335089
ENSG00000023892	53.1434
ENSG00000023902	80.834
ENSG00000023909	12.0914
ENSG00000024048	10.5151
ENSG00000024422	0.0503731
ENSG00000024526	13.5595
ENSG00000024862	18.0341
ENSG00000025039	17.4559
ENSG00000025156	13.699
ENSG00000025293	26.6636
ENSG00000025423	0.988295
ENSG00000025434	4.7065
ENSG00000025708	85.7729
ENSG00000025770	48.3274
ENSG00000025772	36.5999
ENSG00000025796	36.9176
ENSG00000025800	18.0872
ENSG00000026025	369.486
ENSG00000026036	3.07022
ENSG00000026103	65.2151
ENSG00000026297	118.162
ENSG00000026508	116.435
ENSG00000026559	0.0286894
ENSG00000026652	2.41456
ENSG00000026751	147.21
ENSG00000026950	23.9295
ENSG00000027001	24.4376
ENSG00000027075	14.5464
ENSG00000027644	0.00403478
ENSG00000027697	30.8437
ENSG00000027847	19.7637
ENSG00000027869	7.68361
ENSG00000028116	53.574
ENSG00000028137	69.3954
ENSG00000028203	50.4194
ENSG00000028277	74.7605
ENSG00000028310	26.6571
ENSG00000028528	95.2688
ENSG00000028839	44.5017
ENSG00000029153	51.7474
ENSG00000029363	98.2374
ENSG00000029364	40.1846
ENSG00000029534	8.28736
ENSG00000029559	0.00835585
ENSG00000029639	19.1198
ENSG00000029725	48.7192
ENSG00000029993	73.749
ENSG00000030066	38.3918
ENSG00000030110	53.3312
ENSG00000030304	0.012649
ENSG00000030419	58.6549
ENSG00000030582	202.349
ENSG00000031003	18.4405
ENSG00000031081	7.7489
ENSG00000031691	12.7355
ENSG00000031698	133.441
ENSG00000031823	49.9803
ENSG00000032219	8.00196
ENSG00000032389	39.9085
ENSG00000032444	45.0138
ENSG00000032742	4.91305
ENSG00000033011	20.6916
ENSG00000033030	24.353
ENSG00000033050	27.6638
ENSG00000033100	24.5331
ENSG00000033122	0.305195
ENSG00000033170	45.2555
ENSG00000033178	26.9611
ENSG00000033327	4.50973
ENSG00000033627	45.3771
ENSG00000033800	20.7039
ENSG00000033867	14.0688
ENSG00000034053	0.0144329
ENSG00000034152	40.1038
ENSG00000034510	2247.69
ENSG00000034533	5.35822
ENSG00000034677	46.9767
ENSG00000034693	16.7259
ENSG00000034713	97.7686
ENSG00000034971	0.0134297
ENSG00000035115	10.2208
ENSG00000035141	50.8249
ENSG00000035403	23.9746
ENSG00000035499	27.2308
ENSG00000035664	0.773308
ENSG00000035681	31.9302
ENSG00000035687	39.8394
ENSG00000035720	35.5919
ENSG00000035862	0.0573437
ENSG00000035928	45.4809
ENSG00000036054	10.3394
ENSG00000036257	63.5979
ENSG00000036448	3.69089
ENSG00000036473	0.00223197
ENSG00000036530	0.00589444
ENSG00000036549	15.3931
ENSG00000036672	0.0938029
ENSG00000036828	0.709804
ENSG00000037042	11.2375
ENSG00000037241	74.8259
ENSG00000037280	0.0379534
ENSG00000037474	70.1311
ENSG00000037637	11.1105
ENSG00000037749	11.0233
ENSG00000037757	23.7738
ENSG00000037897	18.2071
ENSG00000037965	0.0516195
ENSG00000038002	23.6094
ENSG00000038210	46.5523
ENSG00000038219	25.2143
ENSG00000038274	68.2313
ENSG00000038295	0.00386568
ENSG00000038358	57.0425
ENSG00000038382	48.2561
ENSG00000038427	1.40057
ENSG00000038532	16.4914
ENSG00000038945	0.040405
ENSG00000039068	0.351013
ENSG00000039123	38.937
ENSG00000039139	0.0079584
ENSG00000039319	6.89448
ENSG00000039523	22.4892
ENSG00000039537	0.014222
ENSG00000039560	0.0693082
ENSG00000039600	0.0291988
ENSG00000039650	39.0724
ENSG00000039987	0.110475
ENSG00000040199	5.18475
ENSG00000040275	42.1296
ENSG00000040341	24.7226
ENSG00000040487	8.20876
ENSG00000040531	5.91327
ENSG00000040608	0.192349
ENSG00000040633	29.2768
ENSG00000040933	21.1348
ENSG00000041353	0.0042631
ENSG00000041357	334.287
ENSG00000041515	0.0499605
ENSG00000041802	32.0086
ENSG00000041880	17.1651
ENSG00000041982	0.575976
ENSG00000041988	11.663
ENSG00000042062	0.189473
ENSG00000042088	36.3956
ENSG00000042286	23.9217
ENSG00000042304	0.00699928
ENSG00000042317	2.0474
ENSG00000042429	20.6611
ENSG00000042445	20.1581
ENSG00000042493	39.7981
ENSG00000042753	107.991
ENSG00000042781	0.0101785
ENSG00000042813	0.0709674
ENSG00000042832	0.148696
ENSG00000042980	0.071566
ENSG00000043039	0.0555256
ENSG00000043093	16.6648
ENSG00000043143	35.014
ENSG00000043462	11.1333
ENSG00000043514	17.0225
ENSG00000043591	0.742942
ENSG00000044012	0.0062544
ENSG00000044090	11.8157
ENSG00000044115	72.9897
ENSG00000044446	13.317
ENSG00000044459	1.08876
ENSG00000044574	397.41
ENSG00000046604	15.4471
ENSG00000046647	23.0145
ENSG00000046651	24.0244
ENSG00000046653	0.727399
ENSG00000046774	0.00636225
ENSG00000047056	6.80065
ENSG00000047188	16.1992
ENSG00000047230	10.7339
ENSG00000047249	36.6546
ENSG00000047315	80.0219
ENSG00000047346	35.0451
ENSG00000047365	10.4108
ENSG00000047410	50.621
ENSG00000047457	0.083966
ENSG00000047578	6.31908
ENSG00000047579	26.0309
ENSG00000047597	0.0204274
ENSG00000047617	0.00558188
ENSG00000047621	15.6859
ENSG00000047634	2.49598
