ENSMUSG00000000001	181.189
ENSMUSG00000000028	38.0738
ENSMUSG00000000037	0.0134609
ENSMUSG00000000049	7.56299
ENSMUSG00000000056	36.9915
ENSMUSG00000000058	0.103168
ENSMUSG00000000078	42.6224
ENSMUSG00000000085	0.0384663
ENSMUSG00000000088	379.104
ENSMUSG00000000093	0.0685284
ENSMUSG00000000125	0.0384326
ENSMUSG00000000127	0.0406388
ENSMUSG00000000131	86.1204
ENSMUSG00000000134	19.5143
ENSMUSG00000000142	17.9039
ENSMUSG00000000148	9.48069
ENSMUSG00000000149	23.7297
ENSMUSG00000000154	0.105996
ENSMUSG00000000157	0.0140767
ENSMUSG00000000159	0.0952038
ENSMUSG00000000167	1.22784
ENSMUSG00000000168	52.2424
ENSMUSG00000000171	218.992
ENSMUSG00000000184	107.663
ENSMUSG00000000194	39.9543
ENSMUSG00000000197	0.0170687
ENSMUSG00000000202	1.23676
ENSMUSG00000000204	0.026062
ENSMUSG00000000216	0.0351295
ENSMUSG00000000223	0.137165
ENSMUSG00000000244	119.853
ENSMUSG00000000247	0.0462863
ENSMUSG00000000248	0.130562
ENSMUSG00000000263	0.0223171
ENSMUSG00000000275	25.3548
ENSMUSG00000000276	13.6266
ENSMUSG00000000278	71.7956
ENSMUSG00000000282	20.9835
ENSMUSG00000000290	106.825
ENSMUSG00000000295	79.7469
ENSMUSG00000000296	0.0373597
ENSMUSG00000000301	2.74492
ENSMUSG00000000305	0.0460853
ENSMUSG00000000308	2.17031
ENSMUSG00000000317	0.019446
ENSMUSG00000000320	0.0525565
ENSMUSG00000000325	4.82469
ENSMUSG00000000326	46.3003
ENSMUSG00000000339	38.2679
ENSMUSG00000000340	15.2614
ENSMUSG00000000346	290.559
ENSMUSG00000000355	62.9136
ENSMUSG00000000374	20.2317
ENSMUSG00000000378	18.849
ENSMUSG00000000381	0.0857435
ENSMUSG00000000384	42.4982
ENSMUSG00000000385	0.0195427
ENSMUSG00000000386	0.260672
ENSMUSG00000000399	110.529
ENSMUSG00000000409	208.139
ENSMUSG00000000411	0.0637585
ENSMUSG00000000420	115.886
ENSMUSG00000000439	25.4619
ENSMUSG00000000441	64.1655
ENSMUSG00000000486	147.808
ENSMUSG00000000530	0.424531
ENSMUSG00000000531	2.9034
ENSMUSG00000000532	11.1196
ENSMUSG00000000538	17.7511
ENSMUSG00000000544	0.0178612
ENSMUSG00000000552	1.41429
ENSMUSG00000000555	0.00892775
ENSMUSG00000000560	0.21114
ENSMUSG00000000561	30.5069
ENSMUSG00000000562	0.0671535
ENSMUSG00000000563	319.606
ENSMUSG00000000568	305.596
ENSMUSG00000000579	1.57203
ENSMUSG00000000581	36.3221
ENSMUSG00000000594	34.0392
ENSMUSG00000000600	28.6297
ENSMUSG00000000605	18.6684
ENSMUSG00000000606	0.0113227
ENSMUSG00000000627	6.0477
ENSMUSG00000000628	88.3148
ENSMUSG00000000631	26.681
ENSMUSG00000000632	0.0229606
ENSMUSG00000000673	0.162754
ENSMUSG00000000682	198.861
ENSMUSG00000000686	0.643479
ENSMUSG00000000690	4.06076
ENSMUSG00000000693	0.0576755
ENSMUSG00000000706	0.323431
ENSMUSG00000000708	14.6931
ENSMUSG00000000711	42.6843
ENSMUSG00000000724	0.090869
ENSMUSG00000000730	0.0242901
ENSMUSG00000000731	0.022135
ENSMUSG00000000732	0.0266604
ENSMUSG00000000738	32.7398
ENSMUSG00000000739	0.150101
ENSMUSG00000000740	2289.62
ENSMUSG00000000743	50.6762
ENSMUSG00000000751	139.902
ENSMUSG00000000753	78.1432
ENSMUSG00000000759	37.2163
ENSMUSG00000000766	0.0272853
ENSMUSG00000000776	9.28732
ENSMUSG00000000782	1091.39
ENSMUSG00000000787	322.376
ENSMUSG00000000791	11.4693
ENSMUSG00000000792	0.0224297
ENSMUSG00000000794	0.112977
ENSMUSG00000000804	10.9893
ENSMUSG00000000811	8.29342
ENSMUSG00000000817	0.0412812
ENSMUSG00000000823	12.8071
ENSMUSG00000000826	64.253
ENSMUSG00000000827	45.1641
ENSMUSG00000000838	39.1749
ENSMUSG00000000861	0.0240223
ENSMUSG00000000869	1.43555
ENSMUSG00000000876	13.6397
ENSMUSG00000000884	5.31266
ENSMUSG00000000889	0.0155192
ENSMUSG00000000901	2.38982
ENSMUSG00000000902	59.8541
ENSMUSG00000000903	0.882691
ENSMUSG00000000915	43.7003
ENSMUSG00000000916	14.1764
ENSMUSG00000000934	6.95341
ENSMUSG00000000938	27.4693
ENSMUSG00000000942	1.07825
ENSMUSG00000000948	0.0165721
ENSMUSG00000000957	0.153841
ENSMUSG00000000958	21.3336
ENSMUSG00000000959	56.635
ENSMUSG00000000976	15.9966
ENSMUSG00000001014	0.735096
ENSMUSG00000001016	61.0871
ENSMUSG00000001017	121.1
ENSMUSG00000001018	26.8495
ENSMUSG00000001020	113.707
ENSMUSG00000001021	1.18949
ENSMUSG00000001023	0.294
ENSMUSG00000001025	299.491
ENSMUSG00000001027	0.0589178
ENSMUSG00000001029	3.8536
ENSMUSG00000001034	20.1831
ENSMUSG00000001036	10.1787
ENSMUSG00000001039	15.7522
ENSMUSG00000001052	52.3346
ENSMUSG00000001053	7.53756
ENSMUSG00000001054	27.3786
ENSMUSG00000001056	63.1429
ENSMUSG00000001062	24.0755
ENSMUSG00000001065	11.5701
ENSMUSG00000001082	19.5928
ENSMUSG00000001089	12.0713
ENSMUSG00000001098	21.6241
ENSMUSG00000001100	57.1199
ENSMUSG00000001103	0.114918
ENSMUSG00000001105	71.4635
ENSMUSG00000001119	0.0350072
ENSMUSG00000001120	0.522705
ENSMUSG00000001123	159.024
ENSMUSG00000001127	58.7707
ENSMUSG00000001128	1.6728
ENSMUSG00000001131	0.455425
ENSMUSG00000001134	23.4106
ENSMUSG00000001138	5.13892
ENSMUSG00000001143	22.8259
ENSMUSG00000001150	37.3572
ENSMUSG00000001151	24.2269
ENSMUSG00000001156	4.38467
ENSMUSG00000001157	31.7379
ENSMUSG00000001158	99.1539
ENSMUSG00000001166	9.82559
ENSMUSG00000001173	9.56358
ENSMUSG00000001175	384.254
ENSMUSG00000001211	85.2094
ENSMUSG00000001227	0.632914
ENSMUSG00000001228	66.4952
ENSMUSG00000001229	38.1033
ENSMUSG00000001240	0.139943
ENSMUSG00000001247	0.132182
ENSMUSG00000001248	94.7436
ENSMUSG00000001260	0.00818845
ENSMUSG00000001270	0.381612
ENSMUSG00000001280	42.3454
ENSMUSG00000001281	9.7409
ENSMUSG00000001285	59.8827
ENSMUSG00000001288	31.5928
ENSMUSG00000001289	698.997
ENSMUSG00000001300	0.0905923
ENSMUSG00000001305	32.3815
ENSMUSG00000001313	0.49439
ENSMUSG00000001323	13.9597
ENSMUSG00000001333	0.137
ENSMUSG00000001334	0.0524092
ENSMUSG00000001348	24.9777
ENSMUSG00000001349	0.0610849
ENSMUSG00000001366	22.1232
ENSMUSG00000001376	7.02048
ENSMUSG00000001380	52.6744
ENSMUSG00000001383	59.6731
ENSMUSG00000001403	321.206
ENSMUSG00000001415	20.9963
ENSMUSG00000001416	196.111
ENSMUSG00000001418	17.2872
ENSMUSG00000001419	56.5285
ENSMUSG00000001420	0.339253
ENSMUSG00000001424	118.572
ENSMUSG00000001435	0.0282508
ENSMUSG00000001436	7.67652
ENSMUSG00000001440	135.21
ENSMUSG00000001441	59.5798
ENSMUSG00000001444	2.52063
ENSMUSG00000001445	48.5596
ENSMUSG00000001467	127.845
ENSMUSG00000001472	286.874
ENSMUSG00000001473	0.152455
ENSMUSG00000001482	27.364
ENSMUSG00000001496	0.0177377
ENSMUSG00000001497	0.0172061
ENSMUSG00000001506	0.415726
ENSMUSG00000001508	0.330753
ENSMUSG00000001517	63.5098
ENSMUSG00000001518	20.2525
ENSMUSG00000001520	0.360173
ENSMUSG00000001521	10.949
ENSMUSG00000001524	36.7462
ENSMUSG00000001525	695.185
ENSMUSG00000001542	0.538423
ENSMUSG00000001552	0.0575247
ENSMUSG00000001555	0.310346
ENSMUSG00000001558	0.533977
ENSMUSG00000001569	17.6802
ENSMUSG00000001576	66.7796
ENSMUSG00000001583	0.110316
ENSMUSG00000001588	147.406
ENSMUSG00000001604	0.0870354
ENSMUSG00000001622	0.185051
ENSMUSG00000001627	110.008
ENSMUSG00000001630	19.8349
ENSMUSG00000001632	20.4331
ENSMUSG00000001642	133.212
ENSMUSG00000001655	0.0161107
ENSMUSG00000001656	0.0723759
ENSMUSG00000001657	1.01956
ENSMUSG00000001661	9.20358
ENSMUSG00000001663	0.0372872
ENSMUSG00000001666	69.4644
ENSMUSG00000001670	18.2396
ENSMUSG00000001672	7.64493
ENSMUSG00000001674	72.2115
ENSMUSG00000001687	114.679
ENSMUSG00000001700	5.00898
ENSMUSG00000001707	16.9332
ENSMUSG00000001729	123.754
ENSMUSG00000001739	0.0937299
ENSMUSG00000001741	12.1146
ENSMUSG00000001750	48.7627
ENSMUSG00000001751	13.5835
ENSMUSG00000001755	20.3772
ENSMUSG00000001761	72.1694
ENSMUSG00000001763	0.217669
ENSMUSG00000001767	18.7674
ENSMUSG00000001768	0.122854
ENSMUSG00000001773	0.0126052
ENSMUSG00000001774	49.5504
ENSMUSG00000001783	126.102
ENSMUSG00000001785	30.2369
ENSMUSG00000001786	31.2621
ENSMUSG00000001794	349.182
ENSMUSG00000001804	0.0112982
ENSMUSG00000001815	0.00934185
ENSMUSG00000001827	0.121353
ENSMUSG00000001829	46.3593
ENSMUSG00000001833	216.821
ENSMUSG00000001844	41.5752
ENSMUSG00000001847	298.661
ENSMUSG00000001855	32.6146
ENSMUSG00000001864	5.18999
ENSMUSG00000001865	106.474
ENSMUSG00000001870	0.0199863
ENSMUSG00000001891	27.1971
ENSMUSG00000001901	0.0116755
ENSMUSG00000001909	42.6593
ENSMUSG00000001910	58.1406
ENSMUSG00000001911	25.0883
ENSMUSG00000001918	72.6985
ENSMUSG00000001924	128.134
ENSMUSG00000001930	0.0430934
ENSMUSG00000001942	22.5598
ENSMUSG00000001943	6.06287
ENSMUSG00000001946	1.18258
ENSMUSG00000001948	6.4744
ENSMUSG00000001962	58.2432
ENSMUSG00000001964	87.6993
ENSMUSG00000001983	15.5715
ENSMUSG00000001985	0.0964561
ENSMUSG00000001986	0.0212887
ENSMUSG00000001988	0.400891
ENSMUSG00000001995	9.44757
ENSMUSG00000001998	6.13447
ENSMUSG00000001999	21.9514
ENSMUSG00000002006	0.361213
ENSMUSG00000002007	0.202875
ENSMUSG00000002010	217.56
ENSMUSG00000002014	160.077
ENSMUSG00000002015	127.288
ENSMUSG00000002017	45.8071
ENSMUSG00000002020	0.151433
ENSMUSG00000002028	12.1539
ENSMUSG00000002031	26.7463
ENSMUSG00000002032	0.30561
ENSMUSG00000002033	529.311
ENSMUSG00000002043	92.5823
ENSMUSG00000002052	34.0213
ENSMUSG00000002055	53.3999
ENSMUSG00000002057	0.012248
ENSMUSG00000002058	41.974
ENSMUSG00000002059	0.112597
ENSMUSG00000002064	62.2343
ENSMUSG00000002068	55.7066
ENSMUSG00000002076	0.279599
ENSMUSG00000002083	53.5966
ENSMUSG00000002102	95.1683
ENSMUSG00000002103	4.61601
ENSMUSG00000002104	6.55732
ENSMUSG00000002105	11.8828
ENSMUSG00000002107	77.0737
ENSMUSG00000002108	0.46018
ENSMUSG00000002109	20.9646
ENSMUSG00000002111	0.144539
ENSMUSG00000002129	46.6345
ENSMUSG00000002147	59.1237
ENSMUSG00000002190	0.198752
ENSMUSG00000002204	82.9032
ENSMUSG00000002205	29.0166
ENSMUSG00000002210	15.2243
ENSMUSG00000002221	35.5226
ENSMUSG00000002222	74.5173
ENSMUSG00000002227	36.4019
ENSMUSG00000002228	0.332557
ENSMUSG00000002233	0.250574
ENSMUSG00000002240	0.0516515
ENSMUSG00000002249	0.0425262
ENSMUSG00000002250	20.7534
ENSMUSG00000002257	50.9964
ENSMUSG00000002265	0.0163516
ENSMUSG00000002266	0.0134514
ENSMUSG00000002274	77.9522
ENSMUSG00000002279	22.3747
ENSMUSG00000002280	15.1574
ENSMUSG00000002289	5.77169
ENSMUSG00000002297	82.6444
ENSMUSG00000002307	26.38
ENSMUSG00000002308	8.45165
ENSMUSG00000002319	23.4107
ENSMUSG00000002320	29.7327
ENSMUSG00000002325	3.86675
ENSMUSG00000002326	14.4239
ENSMUSG00000002329	27.0271
ENSMUSG00000002332	34.9424
ENSMUSG00000002342	22.2167
ENSMUSG00000002343	3.85345
ENSMUSG00000002345	32.9153
ENSMUSG00000002346	5.48539
ENSMUSG00000002365	8.86606
ENSMUSG00000002372	54.3877
ENSMUSG00000002379	143.583
ENSMUSG00000002384	0.0380787
ENSMUSG00000002393	16.6547
ENSMUSG00000002395	109.639
ENSMUSG00000002396	7.80678
ENSMUSG00000002409	0.235443
ENSMUSG00000002413	16.1734
ENSMUSG00000002416	71.9701
ENSMUSG00000002428	21.1855
ENSMUSG00000002455	41.4466
ENSMUSG00000002458	44.6397
ENSMUSG00000002477	201.322
ENSMUSG00000002486	4.78352
ENSMUSG00000002489	16.8608
ENSMUSG00000002496	28.7007
ENSMUSG00000002500	0.146892
ENSMUSG00000002524	115.892
ENSMUSG00000002546	21.5406
ENSMUSG00000002550	44.0857
ENSMUSG00000002578	0.333249
ENSMUSG00000002580	104.833
ENSMUSG00000002602	0.176178
ENSMUSG00000002603	122.344
ENSMUSG00000002608	25.0134
ENSMUSG00000002617	5.47565
ENSMUSG00000002625	63.552
ENSMUSG00000002635	22.5221
ENSMUSG00000002658	84.239
ENSMUSG00000002660	29.0627
ENSMUSG00000002661	26.0429
ENSMUSG00000002668	18.9197
ENSMUSG00000002679	31.4146
ENSMUSG00000002699	50.1998
ENSMUSG00000002718	51.8857
ENSMUSG00000002728	44.3944
ENSMUSG00000002731	8.43407
ENSMUSG00000002732	9.75252
ENSMUSG00000002733	23.3471
ENSMUSG00000002741	67.8245
ENSMUSG00000002748	63.139
ENSMUSG00000002763	32.1506
ENSMUSG00000002767	49.7502
ENSMUSG00000002768	44.395
ENSMUSG00000002769	0.31533
ENSMUSG00000002771	1.61367
ENSMUSG00000002778	123.758
ENSMUSG00000002781	21.4099
ENSMUSG00000002791	1.0139
ENSMUSG00000002797	16.9716
ENSMUSG00000002799	2.54197
ENSMUSG00000002803	7.13063
ENSMUSG00000002804	5.46101
ENSMUSG00000002812	101.182
ENSMUSG00000002814	11.1195
ENSMUSG00000002820	22.6419
ENSMUSG00000002825	14.4721
ENSMUSG00000002831	0.0409235
ENSMUSG00000002833	58.2424
ENSMUSG00000002835	30.6381
ENSMUSG00000002844	23.3468
ENSMUSG00000002845	93.5564
ENSMUSG00000002846	14.6518
ENSMUSG00000002847	2.31245
ENSMUSG00000002870	78.358
ENSMUSG00000002871	31.789
ENSMUSG00000002881	58.7994
ENSMUSG00000002885	71.8456
ENSMUSG00000002897	43.4855
ENSMUSG00000002900	10.1424
ENSMUSG00000002908	0.161569
ENSMUSG00000002910	13.6665
ENSMUSG00000002930	0.0228473
ENSMUSG00000002948	63.4273
